user_id,feature,timestamp,session_duration,actions,date
910,purchase,2025-02-15 09:00:00,0.85,5,2025-02-15
578,share,2025-02-15 10:00:00,10.62,7,2025-02-15
75,click,2025-02-15 11:00:00,2.84,5,2025-02-15
435,click,2025-02-15 12:00:00,2.66,1,2025-02-15
103,search,2025-02-15 13:00:00,0.18,2,2025-02-15
422,search,2025-02-15 14:00:00,3.45,5,2025-02-15
704,click,2025-02-15 15:00:00,4.04,6,2025-02-15
764,click,2025-02-15 16:00:00,4.09,7,2025-02-15
738,scroll,2025-02-15 17:00:00,6.14,2,2025-02-15
806,search,2025-02-15 18:00:00,0.98,9,2025-02-15
306,search,2025-02-15 19:00:00,1.45,6,2025-02-15
98,click,2025-02-15 20:00:00,8.32,2,2025-02-15
850,search,2025-02-15 21:00:00,14.7,2,2025-02-15
798,search,2025-02-15 22:00:00,0.73,3,2025-02-15
335,scroll,2025-02-15 23:00:00,3.44,1,2025-02-15
859,search,2025-02-16 00:00:00,1.21,9,2025-02-16
435,purchase,2025-02-16 01:00:00,0.31,4,2025-02-16
447,search,2025-02-16 02:00:00,1.97,5,2025-02-16
994,search,2025-02-16 03:00:00,0.78,7,2025-02-16
308,click,2025-02-16 04:00:00,6.19,1,2025-02-16
249,scroll,2025-02-16 05:00:00,3.81,3,2025-02-16
166,click,2025-02-16 06:00:00,0.78,3,2025-02-16
481,scroll,2025-02-16 07:00:00,0.05,2,2025-02-16
984,search,2025-02-16 08:00:00,8.26,8,2025-02-16
335,scroll,2025-02-16 09:00:00,0.97,5,2025-02-16
542,search,2025-02-16 10:00:00,4.66,1,2025-02-16
759,purchase,2025-02-16 11:00:00,2.05,2,2025-02-16
106,click,2025-02-16 12:00:00,4.4,1,2025-02-16
563,share,2025-02-16 13:00:00,1.9,6,2025-02-16
81,click,2025-02-16 14:00:00,0.45,9,2025-02-16
133,search,2025-02-16 15:00:00,1.26,7,2025-02-16
797,search,2025-02-16 16:00:00,1.04,5,2025-02-16
900,scroll,2025-02-16 17:00:00,2.79,3,2025-02-16
138,click,2025-02-16 18:00:00,5.37,8,2025-02-16
184,scroll,2025-02-16 19:00:00,1.53,4,2025-02-16
401,search,2025-02-16 20:00:00,0.06,9,2025-02-16
330,click,2025-02-16 21:00:00,3.66,5,2025-02-16
785,search,2025-02-16 22:00:00,4.65,6,2025-02-16
508,share,2025-02-16 23:00:00,16.47,5,2025-02-16
852,purchase,2025-02-17 00:00:00,4.45,7,2025-02-17
984,share,2025-02-17 01:00:00,3.19,7,2025-02-17
69,search,2025-02-17 02:00:00,4.26,1,2025-02-17
546,purchase,2025-02-17 03:00:00,13.15,2,2025-02-17
774,purchase,2025-02-17 04:00:00,8.81,7,2025-02-17
53,click,2025-02-17 05:00:00,1.95,8,2025-02-17
450,scroll,2025-02-17 06:00:00,1.35,4,2025-02-17
205,share,2025-02-17 07:00:00,1.52,6,2025-02-17
126,scroll,2025-02-17 08:00:00,3.51,3,2025-02-17
747,scroll,2025-02-17 09:00:00,6.81,7,2025-02-17
43,search,2025-02-17 10:00:00,3.5,3,2025-02-17
752,search,2025-02-17 11:00:00,0.35,7,2025-02-17
971,share,2025-02-17 12:00:00,6.43,8,2025-02-17
883,search,2025-02-17 13:00:00,8.2,3,2025-02-17
111,scroll,2025-02-17 14:00:00,1.71,2,2025-02-17
761,scroll,2025-02-17 15:00:00,5.46,6,2025-02-17
663,purchase,2025-02-17 16:00:00,2.78,4,2025-02-17
183,share,2025-02-17 17:00:00,11.0,8,2025-02-17
848,click,2025-02-17 18:00:00,9.33,2,2025-02-17
95,click,2025-02-17 19:00:00,3.73,4,2025-02-17
971,search,2025-02-17 20:00:00,5.88,2,2025-02-17
374,click,2025-02-17 21:00:00,10.74,2,2025-02-17
912,search,2025-02-17 22:00:00,3.42,2,2025-02-17
520,click,2025-02-17 23:00:00,1.88,1,2025-02-17
900,scroll,2025-02-18 00:00:00,7.01,4,2025-02-18
360,share,2025-02-18 01:00:00,1.24,2,2025-02-18
900,search,2025-02-18 02:00:00,2.46,9,2025-02-18
696,click,2025-02-18 03:00:00,10.04,9,2025-02-18
281,share,2025-02-18 04:00:00,6.44,7,2025-02-18
195,search,2025-02-18 05:00:00,2.59,6,2025-02-18
864,search,2025-02-18 06:00:00,1.21,3,2025-02-18
195,search,2025-02-18 07:00:00,2.2,7,2025-02-18
667,click,2025-02-18 08:00:00,1.67,1,2025-02-18
93,search,2025-02-18 09:00:00,0.97,9,2025-02-18
672,share,2025-02-18 10:00:00,6.8,4,2025-02-18
946,click,2025-02-18 11:00:00,1.45,6,2025-02-18
61,click,2025-02-18 12:00:00,3.03,6,2025-02-18
634,search,2025-02-18 13:00:00,2.44,3,2025-02-18
51,click,2025-02-18 14:00:00,20.11,4,2025-02-18
403,purchase,2025-02-18 15:00:00,2.48,3,2025-02-18
789,scroll,2025-02-18 16:00:00,0.42,6,2025-02-18
5,scroll,2025-02-18 17:00:00,0.47,1,2025-02-18
466,click,2025-02-18 18:00:00,4.47,8,2025-02-18
604,share,2025-02-18 19:00:00,4.57,8,2025-02-18
682,scroll,2025-02-18 20:00:00,2.71,9,2025-02-18
829,scroll,2025-02-18 21:00:00,2.83,6,2025-02-18
534,search,2025-02-18 22:00:00,0.28,1,2025-02-18
405,search,2025-02-18 23:00:00,3.63,3,2025-02-18
838,search,2025-02-19 00:00:00,3.51,1,2025-02-19
513,purchase,2025-02-19 01:00:00,0.81,5,2025-02-19
645,click,2025-02-19 02:00:00,0.55,3,2025-02-19
233,click,2025-02-19 03:00:00,0.66,2,2025-02-19
524,scroll,2025-02-19 04:00:00,0.53,3,2025-02-19
346,scroll,2025-02-19 05:00:00,4.7,9,2025-02-19
46,share,2025-02-19 06:00:00,1.09,8,2025-02-19
546,click,2025-02-19 07:00:00,1.45,3,2025-02-19
945,purchase,2025-02-19 08:00:00,0.95,2,2025-02-19
78,search,2025-02-19 09:00:00,15.83,5,2025-02-19
730,search,2025-02-19 10:00:00,9.64,1,2025-02-19
813,search,2025-02-19 11:00:00,1.31,4,2025-02-19
923,click,2025-02-19 12:00:00,1.98,8,2025-02-19
73,click,2025-02-19 13:00:00,1.18,1,2025-02-19
794,scroll,2025-02-19 14:00:00,3.39,5,2025-02-19
249,search,2025-02-19 15:00:00,0.1,4,2025-02-19
47,scroll,2025-02-19 16:00:00,5.56,6,2025-02-19
121,click,2025-02-19 17:00:00,3.7,7,2025-02-19
214,search,2025-02-19 18:00:00,11.45,9,2025-02-19
239,click,2025-02-19 19:00:00,0.9,1,2025-02-19
56,search,2025-02-19 20:00:00,8.15,4,2025-02-19
350,click,2025-02-19 21:00:00,7.85,6,2025-02-19
107,click,2025-02-19 22:00:00,0.68,7,2025-02-19
831,search,2025-02-19 23:00:00,2.54,7,2025-02-19
48,search,2025-02-20 00:00:00,0.93,8,2025-02-20
573,click,2025-02-20 01:00:00,1.47,8,2025-02-20
337,share,2025-02-20 02:00:00,1.53,8,2025-02-20
26,click,2025-02-20 03:00:00,4.06,8,2025-02-20
804,scroll,2025-02-20 04:00:00,2.65,8,2025-02-20
257,purchase,2025-02-20 05:00:00,14.76,6,2025-02-20
8,share,2025-02-20 06:00:00,0.68,9,2025-02-20
625,scroll,2025-02-20 07:00:00,18.19,3,2025-02-20
867,click,2025-02-20 08:00:00,1.31,6,2025-02-20
253,purchase,2025-02-20 09:00:00,7.41,5,2025-02-20
692,scroll,2025-02-20 10:00:00,2.07,8,2025-02-20
719,click,2025-02-20 11:00:00,0.77,4,2025-02-20
303,click,2025-02-20 12:00:00,9.76,4,2025-02-20
639,search,2025-02-20 13:00:00,1.85,5,2025-02-20
56,scroll,2025-02-20 14:00:00,5.38,6,2025-02-20
726,scroll,2025-02-20 15:00:00,4.18,4,2025-02-20
526,search,2025-02-20 16:00:00,3.19,2,2025-02-20
474,click,2025-02-20 17:00:00,3.42,2,2025-02-20
28,click,2025-02-20 18:00:00,6.59,3,2025-02-20
983,search,2025-02-20 19:00:00,0.46,2,2025-02-20
78,share,2025-02-20 20:00:00,5.52,1,2025-02-20
216,search,2025-02-20 21:00:00,11.31,8,2025-02-20
386,search,2025-02-20 22:00:00,0.3,5,2025-02-20
365,click,2025-02-20 23:00:00,0.76,1,2025-02-20
666,scroll,2025-02-21 00:00:00,6.31,9,2025-02-21
526,search,2025-02-21 01:00:00,2.87,8,2025-02-21
699,purchase,2025-02-21 02:00:00,2.58,4,2025-02-21
312,click,2025-02-21 03:00:00,0.74,8,2025-02-21
883,search,2025-02-21 04:00:00,3.53,7,2025-02-21
7,search,2025-02-21 05:00:00,0.68,7,2025-02-21
3,click,2025-02-21 06:00:00,3.24,1,2025-02-21
623,search,2025-02-21 07:00:00,7.21,6,2025-02-21
919,share,2025-02-21 08:00:00,1.49,4,2025-02-21
750,scroll,2025-02-21 09:00:00,3.28,2,2025-02-21
363,share,2025-02-21 10:00:00,24.15,7,2025-02-21
751,search,2025-02-21 11:00:00,5.8,9,2025-02-21
508,share,2025-02-21 12:00:00,9.21,5,2025-02-21
274,click,2025-02-21 13:00:00,2.68,8,2025-02-21
506,click,2025-02-21 14:00:00,7.3,5,2025-02-21
806,search,2025-02-21 15:00:00,0.21,7,2025-02-21
739,search,2025-02-21 16:00:00,0.66,7,2025-02-21
883,purchase,2025-02-21 17:00:00,1.13,9,2025-02-21
15,click,2025-02-21 18:00:00,2.57,3,2025-02-21
192,search,2025-02-21 19:00:00,9.35,1,2025-02-21
985,purchase,2025-02-21 20:00:00,2.13,2,2025-02-21
631,search,2025-02-21 21:00:00,5.32,6,2025-02-21
485,click,2025-02-21 22:00:00,6.18,9,2025-02-21
28,click,2025-02-21 23:00:00,4.41,3,2025-02-21
714,scroll,2025-02-22 00:00:00,2.21,2,2025-02-22
39,scroll,2025-02-22 01:00:00,4.3,1,2025-02-22
953,click,2025-02-22 02:00:00,2.09,2,2025-02-22
273,click,2025-02-22 03:00:00,0.44,3,2025-02-22
231,click,2025-02-22 04:00:00,24.67,7,2025-02-22
86,scroll,2025-02-22 05:00:00,0.68,2,2025-02-22
474,click,2025-02-22 06:00:00,0.38,5,2025-02-22
126,search,2025-02-22 07:00:00,10.54,2,2025-02-22
812,search,2025-02-22 08:00:00,1.8,7,2025-02-22
537,click,2025-02-22 09:00:00,5.25,8,2025-02-22
145,click,2025-02-22 10:00:00,1.99,8,2025-02-22
525,scroll,2025-02-22 11:00:00,2.48,8,2025-02-22
212,search,2025-02-22 12:00:00,1.52,9,2025-02-22
25,click,2025-02-22 13:00:00,2.1,1,2025-02-22
580,scroll,2025-02-22 14:00:00,2.64,1,2025-02-22
394,scroll,2025-02-22 15:00:00,6.37,2,2025-02-22
67,click,2025-02-22 16:00:00,3.58,6,2025-02-22
233,click,2025-02-22 17:00:00,14.37,1,2025-02-22
109,click,2025-02-22 18:00:00,0.21,5,2025-02-22
146,share,2025-02-22 19:00:00,3.5,5,2025-02-22
111,search,2025-02-22 20:00:00,4.39,4,2025-02-22
228,share,2025-02-22 21:00:00,12.64,5,2025-02-22
111,purchase,2025-02-22 22:00:00,0.25,1,2025-02-22
470,click,2025-02-22 23:00:00,4.26,6,2025-02-22
34,search,2025-02-23 00:00:00,9.61,7,2025-02-23
623,click,2025-02-23 01:00:00,1.38,8,2025-02-23
776,click,2025-02-23 02:00:00,10.45,2,2025-02-23
936,search,2025-02-23 03:00:00,0.1,7,2025-02-23
369,purchase,2025-02-23 04:00:00,6.59,6,2025-02-23
748,share,2025-02-23 05:00:00,13.52,9,2025-02-23
595,click,2025-02-23 06:00:00,5.35,8,2025-02-23
554,scroll,2025-02-23 07:00:00,2.89,4,2025-02-23
425,search,2025-02-23 08:00:00,0.23,9,2025-02-23
613,click,2025-02-23 09:00:00,12.64,1,2025-02-23
518,search,2025-02-23 10:00:00,3.18,6,2025-02-23
692,purchase,2025-02-23 11:00:00,0.15,8,2025-02-23
282,share,2025-02-23 12:00:00,5.85,4,2025-02-23
320,purchase,2025-02-23 13:00:00,3.29,2,2025-02-23
738,search,2025-02-23 14:00:00,0.66,2,2025-02-23
443,click,2025-02-23 15:00:00,1.21,1,2025-02-23
952,click,2025-02-23 16:00:00,0.33,5,2025-02-23
315,click,2025-02-23 17:00:00,4.27,6,2025-02-23
877,scroll,2025-02-23 18:00:00,4.86,4,2025-02-23
966,scroll,2025-02-23 19:00:00,3.52,4,2025-02-23
741,purchase,2025-02-23 20:00:00,8.49,5,2025-02-23
377,click,2025-02-23 21:00:00,9.87,5,2025-02-23
289,search,2025-02-23 22:00:00,4.78,9,2025-02-23
437,search,2025-02-23 23:00:00,0.06,8,2025-02-23
662,click,2025-02-24 00:00:00,5.94,9,2025-02-24
277,click,2025-02-24 01:00:00,2.71,3,2025-02-24
710,purchase,2025-02-24 02:00:00,4.17,3,2025-02-24
582,purchase,2025-02-24 03:00:00,5.24,1,2025-02-24
503,search,2025-02-24 04:00:00,2.16,6,2025-02-24
624,click,2025-02-24 05:00:00,12.45,4,2025-02-24
516,search,2025-02-24 06:00:00,0.72,8,2025-02-24
350,search,2025-02-24 07:00:00,5.57,2,2025-02-24
843,scroll,2025-02-24 08:00:00,0.02,2,2025-02-24
446,search,2025-02-24 09:00:00,12.93,7,2025-02-24
830,click,2025-02-24 10:00:00,0.6,5,2025-02-24
350,search,2025-02-24 11:00:00,0.5,1,2025-02-24
607,scroll,2025-02-24 12:00:00,2.02,7,2025-02-24
664,click,2025-02-24 13:00:00,2.34,7,2025-02-24
823,search,2025-02-24 14:00:00,1.21,6,2025-02-24
137,click,2025-02-24 15:00:00,4.4,4,2025-02-24
759,scroll,2025-02-24 16:00:00,2.93,8,2025-02-24
899,share,2025-02-24 17:00:00,0.17,2,2025-02-24
243,search,2025-02-24 18:00:00,1.93,2,2025-02-24
543,scroll,2025-02-24 19:00:00,8.32,2,2025-02-24
40,share,2025-02-24 20:00:00,5.85,3,2025-02-24
229,share,2025-02-24 21:00:00,6.45,6,2025-02-24
548,purchase,2025-02-24 22:00:00,5.99,1,2025-02-24
920,purchase,2025-02-24 23:00:00,1.86,2,2025-02-24
223,click,2025-02-25 00:00:00,0.52,2,2025-02-25
6,scroll,2025-02-25 01:00:00,1.59,1,2025-02-25
322,click,2025-02-25 02:00:00,8.91,3,2025-02-25
468,purchase,2025-02-25 03:00:00,19.68,7,2025-02-25
732,click,2025-02-25 04:00:00,3.4,1,2025-02-25
75,scroll,2025-02-25 05:00:00,0.05,7,2025-02-25
4,scroll,2025-02-25 06:00:00,0.75,5,2025-02-25
847,search,2025-02-25 07:00:00,1.94,9,2025-02-25
646,scroll,2025-02-25 08:00:00,4.32,2,2025-02-25
118,click,2025-02-25 09:00:00,0.39,1,2025-02-25
881,scroll,2025-02-25 10:00:00,14.35,9,2025-02-25
606,click,2025-02-25 11:00:00,2.27,8,2025-02-25
504,click,2025-02-25 12:00:00,12.19,6,2025-02-25
998,share,2025-02-25 13:00:00,7.58,5,2025-02-25
947,search,2025-02-25 14:00:00,7.04,8,2025-02-25
574,scroll,2025-02-25 15:00:00,4.67,8,2025-02-25
441,click,2025-02-25 16:00:00,4.93,5,2025-02-25
194,click,2025-02-25 17:00:00,5.08,7,2025-02-25
847,click,2025-02-25 18:00:00,4.95,1,2025-02-25
715,click,2025-02-25 19:00:00,4.03,4,2025-02-25
392,click,2025-02-25 20:00:00,21.49,2,2025-02-25
26,search,2025-02-25 21:00:00,6.59,3,2025-02-25
435,search,2025-02-25 22:00:00,7.5,1,2025-02-25
173,search,2025-02-25 23:00:00,10.3,2,2025-02-25
300,share,2025-02-26 00:00:00,1.21,1,2025-02-26
645,share,2025-02-26 01:00:00,0.44,8,2025-02-26
326,click,2025-02-26 02:00:00,3.3,4,2025-02-26
410,scroll,2025-02-26 03:00:00,3.61,3,2025-02-26
118,click,2025-02-26 04:00:00,8.84,1,2025-02-26
836,purchase,2025-02-26 05:00:00,2.93,2,2025-02-26
787,scroll,2025-02-26 06:00:00,4.23,3,2025-02-26
724,share,2025-02-26 07:00:00,3.74,3,2025-02-26
225,click,2025-02-26 08:00:00,0.19,6,2025-02-26
532,scroll,2025-02-26 09:00:00,4.78,8,2025-02-26
113,search,2025-02-26 10:00:00,8.8,6,2025-02-26
140,share,2025-02-26 11:00:00,0.86,2,2025-02-26
559,search,2025-02-26 12:00:00,4.51,2,2025-02-26
1,purchase,2025-02-26 13:00:00,4.5,7,2025-02-26
90,purchase,2025-02-26 14:00:00,0.9,1,2025-02-26
654,purchase,2025-02-26 15:00:00,0.66,1,2025-02-26
320,search,2025-02-26 16:00:00,19.57,7,2025-02-26
550,share,2025-02-26 17:00:00,2.5,9,2025-02-26
805,search,2025-02-26 18:00:00,1.29,5,2025-02-26
894,purchase,2025-02-26 19:00:00,0.94,1,2025-02-26
139,search,2025-02-26 20:00:00,5.51,5,2025-02-26
511,click,2025-02-26 21:00:00,4.7,1,2025-02-26
868,click,2025-02-26 22:00:00,5.16,9,2025-02-26
845,click,2025-02-26 23:00:00,0.46,4,2025-02-26
259,search,2025-02-27 00:00:00,11.2,9,2025-02-27
673,search,2025-02-27 01:00:00,2.47,2,2025-02-27
902,click,2025-02-27 02:00:00,1.88,7,2025-02-27
690,scroll,2025-02-27 03:00:00,3.1,2,2025-02-27
10,scroll,2025-02-27 04:00:00,2.47,4,2025-02-27
261,search,2025-02-27 05:00:00,9.96,6,2025-02-27
919,click,2025-02-27 06:00:00,13.24,2,2025-02-27
650,search,2025-02-27 07:00:00,1.81,2,2025-02-27
172,search,2025-02-27 08:00:00,9.97,2,2025-02-27
898,purchase,2025-02-27 09:00:00,7.61,3,2025-02-27
13,purchase,2025-02-27 10:00:00,13.35,5,2025-02-27
168,search,2025-02-27 11:00:00,1.41,9,2025-02-27
642,search,2025-02-27 12:00:00,4.3,6,2025-02-27
596,search,2025-02-27 13:00:00,1.6,9,2025-02-27
321,scroll,2025-02-27 14:00:00,8.69,5,2025-02-27
319,share,2025-02-27 15:00:00,0.03,6,2025-02-27
613,search,2025-02-27 16:00:00,4.16,8,2025-02-27
329,search,2025-02-27 17:00:00,2.07,3,2025-02-27
785,scroll,2025-02-27 18:00:00,1.95,2,2025-02-27
777,share,2025-02-27 19:00:00,5.18,3,2025-02-27
971,click,2025-02-27 20:00:00,9.54,9,2025-02-27
911,search,2025-02-27 21:00:00,4.7,6,2025-02-27
920,search,2025-02-27 22:00:00,9.59,4,2025-02-27
550,click,2025-02-27 23:00:00,1.54,3,2025-02-27
419,click,2025-02-28 00:00:00,3.66,2,2025-02-28
606,search,2025-02-28 01:00:00,2.99,4,2025-02-28
95,click,2025-02-28 02:00:00,0.06,9,2025-02-28
817,search,2025-02-28 03:00:00,4.07,4,2025-02-28
581,scroll,2025-02-28 04:00:00,5.42,5,2025-02-28
318,click,2025-02-28 05:00:00,4.48,8,2025-02-28
956,search,2025-02-28 06:00:00,6.66,2,2025-02-28
236,click,2025-02-28 07:00:00,4.24,3,2025-02-28
946,click,2025-02-28 08:00:00,0.35,6,2025-02-28
334,share,2025-02-28 09:00:00,0.62,7,2025-02-28
885,click,2025-02-28 10:00:00,4.54,4,2025-02-28
376,search,2025-02-28 11:00:00,1.61,1,2025-02-28
459,scroll,2025-02-28 12:00:00,0.41,7,2025-02-28
137,search,2025-02-28 13:00:00,2.81,9,2025-02-28
930,share,2025-02-28 14:00:00,4.04,1,2025-02-28
588,click,2025-02-28 15:00:00,1.99,1,2025-02-28
995,click,2025-02-28 16:00:00,6.37,1,2025-02-28
547,search,2025-02-28 17:00:00,5.16,7,2025-02-28
513,click,2025-02-28 18:00:00,2.02,9,2025-02-28
296,scroll,2025-02-28 19:00:00,7.03,3,2025-02-28
320,scroll,2025-02-28 20:00:00,5.23,8,2025-02-28
918,search,2025-02-28 21:00:00,5.07,9,2025-02-28
572,search,2025-02-28 22:00:00,4.03,3,2025-02-28
832,scroll,2025-02-28 23:00:00,0.06,3,2025-02-28
349,share,2025-03-01 00:00:00,5.96,1,2025-03-01
840,search,2025-03-01 01:00:00,2.36,2,2025-03-01
779,click,2025-03-01 02:00:00,14.29,7,2025-03-01
873,click,2025-03-01 03:00:00,8.52,3,2025-03-01
229,scroll,2025-03-01 04:00:00,4.43,7,2025-03-01
270,search,2025-03-01 05:00:00,1.45,5,2025-03-01
828,search,2025-03-01 06:00:00,1.14,8,2025-03-01
798,scroll,2025-03-01 07:00:00,2.08,5,2025-03-01
291,search,2025-03-01 08:00:00,3.24,3,2025-03-01
725,click,2025-03-01 09:00:00,1.76,9,2025-03-01
165,click,2025-03-01 10:00:00,3.62,7,2025-03-01
5,click,2025-03-01 11:00:00,0.9,5,2025-03-01
851,click,2025-03-01 12:00:00,19.02,7,2025-03-01
379,click,2025-03-01 13:00:00,0.57,9,2025-03-01
78,search,2025-03-01 14:00:00,13.44,5,2025-03-01
410,click,2025-03-01 15:00:00,12.24,7,2025-03-01
574,scroll,2025-03-01 16:00:00,3.73,9,2025-03-01
132,scroll,2025-03-01 17:00:00,6.45,1,2025-03-01
601,search,2025-03-01 18:00:00,2.86,4,2025-03-01
749,search,2025-03-01 19:00:00,4.97,1,2025-03-01
42,search,2025-03-01 20:00:00,2.08,8,2025-03-01
89,click,2025-03-01 21:00:00,1.79,3,2025-03-01
402,click,2025-03-01 22:00:00,4.32,2,2025-03-01
296,purchase,2025-03-01 23:00:00,3.45,4,2025-03-01
840,search,2025-03-02 00:00:00,4.33,3,2025-03-02
295,search,2025-03-02 01:00:00,1.69,5,2025-03-02
616,click,2025-03-02 02:00:00,2.29,8,2025-03-02
526,purchase,2025-03-02 03:00:00,0.44,8,2025-03-02
800,search,2025-03-02 04:00:00,0.27,7,2025-03-02
691,purchase,2025-03-02 05:00:00,1.46,8,2025-03-02
637,search,2025-03-02 06:00:00,0.39,5,2025-03-02
422,scroll,2025-03-02 07:00:00,0.55,6,2025-03-02
865,scroll,2025-03-02 08:00:00,8.38,8,2025-03-02
23,search,2025-03-02 09:00:00,0.2,1,2025-03-02
575,search,2025-03-02 10:00:00,5.38,6,2025-03-02
143,click,2025-03-02 11:00:00,1.59,6,2025-03-02
993,search,2025-03-02 12:00:00,10.26,5,2025-03-02
665,purchase,2025-03-02 13:00:00,3.32,4,2025-03-02
145,scroll,2025-03-02 14:00:00,1.82,1,2025-03-02
225,purchase,2025-03-02 15:00:00,3.65,8,2025-03-02
503,scroll,2025-03-02 16:00:00,2.41,6,2025-03-02
962,click,2025-03-02 17:00:00,4.15,3,2025-03-02
974,search,2025-03-02 18:00:00,0.61,3,2025-03-02
821,scroll,2025-03-02 19:00:00,29.03,6,2025-03-02
616,click,2025-03-02 20:00:00,2.77,7,2025-03-02
104,purchase,2025-03-02 21:00:00,2.14,8,2025-03-02
947,search,2025-03-02 22:00:00,6.19,5,2025-03-02
39,search,2025-03-02 23:00:00,2.26,6,2025-03-02
947,share,2025-03-03 00:00:00,8.96,1,2025-03-03
198,search,2025-03-03 01:00:00,3.03,6,2025-03-03
646,share,2025-03-03 02:00:00,6.36,9,2025-03-03
579,share,2025-03-03 03:00:00,0.57,4,2025-03-03
391,scroll,2025-03-03 04:00:00,9.36,1,2025-03-03
179,purchase,2025-03-03 05:00:00,6.65,9,2025-03-03
968,click,2025-03-03 06:00:00,1.19,4,2025-03-03
554,scroll,2025-03-03 07:00:00,0.78,2,2025-03-03
448,search,2025-03-03 08:00:00,1.9,1,2025-03-03
500,click,2025-03-03 09:00:00,18.66,3,2025-03-03
15,purchase,2025-03-03 10:00:00,1.48,7,2025-03-03
623,click,2025-03-03 11:00:00,3.05,2,2025-03-03
669,click,2025-03-03 12:00:00,0.15,9,2025-03-03
289,click,2025-03-03 13:00:00,2.53,2,2025-03-03
478,click,2025-03-03 14:00:00,4.24,5,2025-03-03
231,scroll,2025-03-03 15:00:00,15.3,8,2025-03-03
923,search,2025-03-03 16:00:00,3.64,8,2025-03-03
420,share,2025-03-03 17:00:00,8.55,3,2025-03-03
157,purchase,2025-03-03 18:00:00,3.96,2,2025-03-03
550,scroll,2025-03-03 19:00:00,0.21,9,2025-03-03
441,click,2025-03-03 20:00:00,1.89,3,2025-03-03
97,scroll,2025-03-03 21:00:00,4.28,8,2025-03-03
997,search,2025-03-03 22:00:00,15.04,2,2025-03-03
411,scroll,2025-03-03 23:00:00,9.8,3,2025-03-03
951,search,2025-03-04 00:00:00,1.3,1,2025-03-04
289,scroll,2025-03-04 01:00:00,1.24,6,2025-03-04
254,share,2025-03-04 02:00:00,1.12,7,2025-03-04
196,search,2025-03-04 03:00:00,12.79,4,2025-03-04
598,search,2025-03-04 04:00:00,9.58,1,2025-03-04
834,scroll,2025-03-04 05:00:00,7.46,3,2025-03-04
522,search,2025-03-04 06:00:00,2.49,9,2025-03-04
517,scroll,2025-03-04 07:00:00,3.51,5,2025-03-04
635,search,2025-03-04 08:00:00,3.12,6,2025-03-04
842,search,2025-03-04 09:00:00,1.46,4,2025-03-04
865,share,2025-03-04 10:00:00,3.52,1,2025-03-04
118,purchase,2025-03-04 11:00:00,0.15,5,2025-03-04
806,scroll,2025-03-04 12:00:00,0.71,5,2025-03-04
909,click,2025-03-04 13:00:00,10.88,5,2025-03-04
159,purchase,2025-03-04 14:00:00,6.97,6,2025-03-04
815,click,2025-03-04 15:00:00,2.75,2,2025-03-04
228,purchase,2025-03-04 16:00:00,3.64,1,2025-03-04
877,purchase,2025-03-04 17:00:00,2.31,2,2025-03-04
216,click,2025-03-04 18:00:00,6.75,6,2025-03-04
948,click,2025-03-04 19:00:00,7.67,5,2025-03-04
696,search,2025-03-04 20:00:00,7.2,5,2025-03-04
15,scroll,2025-03-04 21:00:00,6.41,6,2025-03-04
157,search,2025-03-04 22:00:00,1.14,7,2025-03-04
648,purchase,2025-03-04 23:00:00,2.06,9,2025-03-04
261,search,2025-03-05 00:00:00,3.17,7,2025-03-05
157,purchase,2025-03-05 01:00:00,2.01,2,2025-03-05
47,scroll,2025-03-05 02:00:00,7.03,6,2025-03-05
324,search,2025-03-05 03:00:00,2.0,9,2025-03-05
844,search,2025-03-05 04:00:00,0.74,7,2025-03-05
685,search,2025-03-05 05:00:00,2.55,2,2025-03-05
130,purchase,2025-03-05 06:00:00,19.54,3,2025-03-05
411,scroll,2025-03-05 07:00:00,1.28,8,2025-03-05
95,search,2025-03-05 08:00:00,4.74,9,2025-03-05
627,scroll,2025-03-05 09:00:00,2.84,4,2025-03-05
755,click,2025-03-05 10:00:00,0.37,9,2025-03-05
932,click,2025-03-05 11:00:00,3.35,2,2025-03-05
292,share,2025-03-05 12:00:00,6.06,5,2025-03-05
794,click,2025-03-05 13:00:00,3.6,2,2025-03-05
811,click,2025-03-05 14:00:00,10.28,1,2025-03-05
283,search,2025-03-05 15:00:00,1.7,5,2025-03-05
69,search,2025-03-05 16:00:00,0.45,2,2025-03-05
660,search,2025-03-05 17:00:00,13.79,7,2025-03-05
11,search,2025-03-05 18:00:00,2.38,8,2025-03-05
254,purchase,2025-03-05 19:00:00,4.29,2,2025-03-05
842,click,2025-03-05 20:00:00,7.85,7,2025-03-05
872,click,2025-03-05 21:00:00,1.96,4,2025-03-05
550,search,2025-03-05 22:00:00,6.3,1,2025-03-05
134,search,2025-03-05 23:00:00,0.73,3,2025-03-05
712,purchase,2025-03-06 00:00:00,1.72,1,2025-03-06
23,share,2025-03-06 01:00:00,0.78,5,2025-03-06
815,search,2025-03-06 02:00:00,8.34,8,2025-03-06
346,scroll,2025-03-06 03:00:00,1.26,1,2025-03-06
302,click,2025-03-06 04:00:00,6.32,9,2025-03-06
363,click,2025-03-06 05:00:00,14.35,3,2025-03-06
396,click,2025-03-06 06:00:00,3.75,5,2025-03-06
218,search,2025-03-06 07:00:00,3.88,9,2025-03-06
141,search,2025-03-06 08:00:00,3.09,5,2025-03-06
616,purchase,2025-03-06 09:00:00,1.97,9,2025-03-06
